open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count,date
3946.46,3951.56,3951.73,3946.46,430355584.0,43035570176.0,2025,11,19,10,30,2025-11-19 10:30,522,1752,2025-11-19 10:30:00
3951.17,3955.33,3958.19,3951.17,416008704.0,41600884736.0,2025,11,19,10,45,2025-11-19 10:45,536,1748,2025-11-19 10:45:00
3955.09,3951.69,3958.37,3949.69,354820992.0,35482116096.0,2025,11,19,11,0,2025-11-19 11:00,563,1719,2025-11-19 11:00:00
3951.13,3947.05,3955.13,3947.05,276658496.0,27665864704.0,2025,11,19,11,15,2025-11-19 11:15,522,1772,2025-11-19 11:15:00
3947.1,3938.29,3947.46,3937.79,309352960.0,30935312384.0,2025,11,19,11,30,2025-11-19 11:30,423,1874,2025-11-19 11:30:00
3938.05,3937.12,3943.46,3936.23,371174304.0,37117444096.0,2025,11,19,13,15,2025-11-19 13:15,483,1812,2025-11-19 13:15:00
3937.03,3933.84,3938.1,3932.54,345860608.0,34586075136.0,2025,11,19,13,30,2025-11-19 13:30,422,1870,2025-11-19 13:30:00
3933.51,3930.93,3936.83,3930.07,276115904.0,27611607040.0,2025,11,19,13,45,2025-11-19 13:45,442,1850,2025-11-19 13:45:00
3931.1,3943.96,3944.51,3930.21,265181120.0,26518128640.0,2025,11,19,14,0,2025-11-19 14:00,404,1897,2025-11-19 14:00:00
3944.34,3944.93,3945.91,3940.93,253040432.0,25304055808.0,2025,11,19,14,15,2025-11-19 14:15,482,1817,2025-11-19 14:15:00
3944.78,3956.33,3956.63,3943.76,327297024.0,32729716736.0,2025,11,19,14,30,2025-11-19 14:30,572,1716,2025-11-19 14:30:00
3956.28,3951.27,3960.05,3949.89,354385056.0,35438518272.0,2025,11,19,14,45,2025-11-19 14:45,580,1713,2025-11-19 14:45:00
3950.92,3946.74,3951.28,3946.74,499911680.0,49991184384.0,2025,11,19,15,0,2025-11-19 15:00,554,1739,2025-11-19 15:00:00
3960.7,3966.64,3967.97,3955.66,1555332480.0,155533262848.0,2025,11,20,9,45,2025-11-20 09:45,1609,576,2025-11-20 09:45:00
3966.84,3954.42,3966.84,3951.15,736616256.0,73661644800.0,2025,11,20,10,0,2025-11-20 10:00,1267,912,2025-11-20 10:00:00
3954.63,3956.77,3959.1,3952.81,582387328.0,58238746624.0,2025,11,20,10,15,2025-11-20 10:15,950,1250,2025-11-20 10:15:00
3956.18,3946.96,3956.63,3946.93,449393664.0,44939386880.0,2025,11,20,10,30,2025-11-20 10:30,733,1504,2025-11-20 10:30:00
3946.57,3950.8,3951.89,3945.67,409421696.0,40942182400.0,2025,11,20,10,45,2025-11-20 10:45,562,1691,2025-11-20 10:45:00
3950.87,3946.18,3955.57,3946.18,317286144.0,31728631808.0,2025,11,20,11,0,2025-11-20 11:00,572,1689,2025-11-20 11:00:00
3946.07,3952.87,3959.43,3945.96,272132960.0,27213312000.0,2025,11,20,11,15,2025-11-20 11:15,673,1579,2025-11-20 11:15:00
3953.32,3961.71,3961.78,3951.64,249989760.0,24998993920.0,2025,11,20,11,30,2025-11-20 11:30,766,1482,2025-11-20 11:30:00
3961.73,3959.36,3964.64,3958.59,334425344.0,33442551808.0,2025,11,20,13,15,2025-11-20 13:15,906,1337,2025-11-20 13:15:00
3959.39,3950.5,3960.91,3950.33,251877024.0,25187717120.0,2025,11,20,13,30,2025-11-20 13:30,887,1357,2025-11-20 13:30:00
3950.42,3944.49,3951.04,3941.83,263337536.0,26333769728.0,2025,11,20,13,45,2025-11-20 13:45,695,1564,2025-11-20 13:45:00
3944.0,3941.11,3946.79,3939.6,253492352.0,25349251072.0,2025,11,20,14,0,2025-11-20 14:00,693,1565,2025-11-20 14:00:00
3941.52,3935.87,3941.52,3935.66,255931552.0,25593169920.0,2025,11,20,14,15,2025-11-20 14:15,567,1696,2025-11-20 14:15:00
3936.07,3934.62,3937.32,3932.4,270061664.0,27006181376.0,2025,11,20,14,30,2025-11-20 14:30,506,1757,2025-11-20 14:30:00
3934.71,3937.71,3943.48,3933.54,384866304.0,38486646784.0,2025,11,20,14,45,2025-11-20 14:45,557,1698,2025-11-20 14:45:00
3937.36,3931.05,3937.36,3927.51,526858240.0,52685840384.0,2025,11,20,15,0,2025-11-20 15:00,580,1671,2025-11-20 15:00:00
3896.66,3896.96,3912.01,3884.95,1667752576.0,166775275520.0,2025,11,21,9,45,2025-11-21 09:45,673,1547,2025-11-21 09:45:00
3896.41,3883.53,3900.05,3883.4,844051520.0,84405174272.0,2025,11,21,10,0,2025-11-21 10:00,306,1972,2025-11-21 10:00:00
3883.51,3872.09,3890.81,3872.09,644230720.0,64423084032.0,2025,11,21,10,15,2025-11-21 10:15,238,2065,2025-11-21 10:15:00
3872.53,3864.57,3874.76,3864.57,511822016.0,51182211072.0,2025,11,21,10,30,2025-11-21 10:30,164,2162,2025-11-21 10:30:00
3864.67,3851.32,3865.28,3851.32,523536832.0,52353703936.0,2025,11,21,10,45,2025-11-21 10:45,150,2170,2025-11-21 10:45:00
3851.21,3851.32,3851.45,3840.66,501132096.0,50113216512.0,2025,11,21,11,0,2025-11-21 11:00,121,2202,2025-11-21 11:00:00
3851.22,3844.79,3861.55,3844.79,387985280.0,38798540800.0,2025,11,21,11,15,2025-11-21 11:15,133,2186,2025-11-21 11:15:00
3845.1,3857.24,3864.0,3841.64,339092640.0,33909280768.0,2025,11,21,11,30,2025-11-21 11:30,154,2167,2025-11-21 11:30:00
3857.26,3875.89,3876.04,3855.23,376899968.0,37690011648.0,2025,11,21,13,15,2025-11-21 13:15,257,2061,2025-11-21 13:15:00
3876.0,3868.42,3878.44,3864.3,297375712.0,29737590784.0,2025,11,21,13,30,2025-11-21 13:30,239,2075,2025-11-21 13:30:00
3868.41,3866.48,3878.88,3866.13,280826304.0,28082644992.0,2025,11,21,13,45,2025-11-21 13:45,274,2041,2025-11-21 13:45:00
3866.74,3857.36,3867.35,3857.2,254547632.0,25454776320.0,2025,11,21,14,0,2025-11-21 14:00,208,2110,2025-11-21 14:00:00
3857.22,3854.11,3859.7,3848.09,299885696.0,29988585472.0,2025,11,21,14,15,2025-11-21 14:15,202,2122,2025-11-21 14:15:00
3853.78,3849.35,3856.77,3846.47,287946112.0,28794628096.0,2025,11,21,14,30,2025-11-21 14:30,183,2135,2025-11-21 14:30:00
3849.6,3839.23,3852.55,3839.23,421859520.0,42185965568.0,2025,11,21,14,45,2025-11-21 14:45,165,2157,2025-11-21 14:45:00
3838.91,3834.89,3843.67,3834.75,610364224.0,61036437504.0,2025,11,21,15,0,2025-11-21 15:00,146,2178,2025-11-21 15:00:00
3848.66,3837.78,3854.33,3828.67,1482731520.0,148273168384.0,2025,11,24,9,45,2025-11-24 09:45,1812,416,2025-11-24 09:45:00
3838.32,3826.85,3843.01,3823.22,717356032.0,71735615488.0,2025,11,24,10,0,2025-11-24 10:00,1524,700,2025-11-24 10:00:00
3826.91,3826.67,3828.28,3816.58,569995200.0,56999538688.0,2025,11,24,10,15,2025-11-24 10:15,1271,952,2025-11-24 10:15:00
3826.96,3829.79,3832.02,3822.86,401085056.0,40108523520.0,2025,11,24,10,30,2025-11-24 10:30,1441,808,2025-11-24 10:30:00
3829.48,3828.65,3833.67,3826.75,340568288.0,34056843264.0,2025,11,24,10,45,2025-11-24 10:45,1497,756,2025-11-24 10:45:00
3828.61,3822.67,3831.24,3821.7,283852992.0,28385316864.0,2025,11,24,11,0,2025-11-24 11:00,1497,748,2025-11-24 11:00:00
3823.3,3822.18,3825.81,3821.02,244144544.0,24414470144.0,2025,11,24,11,15,2025-11-24 11:15,1293,933,2025-11-24 11:15:00
3822.13,3821.68,3823.03,3817.74,208869440.0,20886960128.0,2025,11,24,11,30,2025-11-24 11:30,1337,917,2025-11-24 11:30:00
3821.73,3828.92,3829.62,3819.42,301930112.0,30193022976.0,2025,11,24,13,15,2025-11-24 13:15,1227,1015,2025-11-24 13:15:00
3829.33,3841.06,3841.06,3829.13,344466464.0,34446663680.0,2025,11,24,13,30,2025-11-24 13:30,1559,698,2025-11-24 13:30:00
3841.85,3841.44,3846.24,3840.23,371215040.0,37121519616.0,2025,11,24,13,45,2025-11-24 13:45,1822,443,2025-11-24 13:45:00
3841.58,3842.48,3846.88,3840.18,348252800.0,34825289728.0,2025,11,24,14,0,2025-11-24 14:00,1814,452,2025-11-24 14:00:00
3842.68,3844.55,3849.36,3841.9,295315264.0,29531541504.0,2025,11,24,14,15,2025-11-24 14:15,1887,383,2025-11-24 14:15:00
3844.2,3848.11,3848.11,3841.81,265179568.0,26517970944.0,2025,11,24,14,30,2025-11-24 14:30,1862,416,2025-11-24 14:30:00
3847.68,3838.16,3849.87,3838.15,387754688.0,38775484416.0,2025,11,24,14,45,2025-11-24 14:45,1845,435,2025-11-24 14:45:00
3838.2,3836.77,3839.47,3833.11,592673024.0,59267317760.0,2025,11,24,15,0,2025-11-24 15:00,1712,555,2025-11-24 15:00:00
3850.57,3855.35,3857.6,3845.14,1501576448.0,150157656064.0,2025,11,25,9,45,2025-11-25 09:45,1593,552,2025-11-25 09:45:00
3855.66,3861.32,3863.83,3854.22,758596096.0,75859623936.0,2025,11,25,10,0,2025-11-25 10:00,1926,320,2025-11-25 10:00:00
3861.58,3865.82,3867.0,3858.6,560123776.0,56012394496.0,2025,11,25,10,15,2025-11-25 10:15,1921,322,2025-11-25 10:15:00
3865.87,3875.54,3875.54,3865.41,467083072.0,46708322304.0,2025,11,25,10,30,2025-11-25 10:30,2049,228,2025-11-25 10:30:00
3875.26,3880.78,3881.1,3874.75,461182240.0,46118240256.0,2025,11,25,10,45,2025-11-25 10:45,2077,196,2025-11-25 10:45:00
3880.62,3876.12,3882.03,3876.12,359361152.0,35936133120.0,2025,11,25,11,0,2025-11-25 11:00,2065,209,2025-11-25 11:00:00
3876.34,3878.27,3878.94,3873.01,319479872.0,31948001280.0,2025,11,25,11,15,2025-11-25 11:15,1975,273,2025-11-25 11:15:00
3877.34,3880.22,3881.93,3876.94,236501424.0,23650156544.0,2025,11,25,11,30,2025-11-25 11:30,2067,209,2025-11-25 11:30:00
3880.04,3868.22,3880.04,3866.95,442353152.0,44235329536.0,2025,11,25,13,15,2025-11-25 13:15,1927,314,2025-11-25 13:15:00
3868.34,3867.09,3872.22,3866.85,276965664.0,27696582656.0,2025,11,25,13,30,2025-11-25 13:30,1885,365,2025-11-25 13:30:00
3866.96,3871.32,3872.83,3865.17,259754816.0,25975494656.0,2025,11,25,13,45,2025-11-25 13:45,1910,351,2025-11-25 13:45:00
3871.21,3875.45,3875.63,3871.11,230871584.0,23087173632.0,2025,11,25,14,0,2025-11-25 14:00,1975,301,2025-11-25 14:00:00
3875.74,3871.78,3876.39,3870.68,263408960.0,26340909056.0,2025,11,25,14,15,2025-11-25 14:15,1958,299,2025-11-25 14:15:00
3871.52,3869.04,3871.52,3865.7,278485440.0,27848560640.0,2025,11,25,14,30,2025-11-25 14:30,1834,413,2025-11-25 14:30:00
3869.0,3872.05,3873.06,3867.91,312754592.0,31275476992.0,2025,11,25,14,45,2025-11-25 14:45,1818,425,2025-11-25 14:45:00
3872.07,3870.02,3872.67,3868.22,499387168.0,49938726912.0,2025,11,25,15,0,2025-11-25 15:00,1815,422,2025-11-25 15:00:00
3867.43,3874.71,3876.63,3865.97,1300158080.0,130015821824.0,2025,11,26,9,45,2025-11-26 09:45,1038,1106,2025-11-26 09:45:00
3875.04,3875.94,3875.94,3867.68,753950400.0,75395055616.0,2025,11,26,10,0,2025-11-26 10:00,1406,793,2025-11-26 10:00:00
3876.18,3876.31,3878.92,3873.62,543161344.0,54316154880.0,2025,11,26,10,15,2025-11-26 10:15,1647,600,2025-11-26 10:15:00
3875.98,3873.73,3876.74,3869.49,436745056.0,43674521600.0,2025,11,26,10,30,2025-11-26 10:30,1435,770,2025-11-26 10:30:00
3873.75,3867.02,3874.38,3866.59,403329344.0,40332951552.0,2025,11,26,10,45,2025-11-26 10:45,1343,875,2025-11-26 10:45:00
3866.46,3871.78,3872.75,3865.72,347715072.0,34771521536.0,2025,11,26,11,0,2025-11-26 11:00,922,1284,2025-11-26 11:00:00
3871.75,3876.53,3876.77,3870.64,337399392.0,33739956224.0,2025,11,26,11,15,2025-11-26 11:15,1107,1099,2025-11-26 11:15:00
3876.62,3875.48,3879.65,3875.3,286730336.0,28673050624.0,2025,11,26,11,30,2025-11-26 11:30,1315,895,2025-11-26 11:30:00
3876.05,3875.12,3879.92,3874.08,416030656.0,41603080192.0,2025,11,26,13,15,2025-11-26 13:15,1119,1078,2025-11-26 13:15:00
3874.41,3877.78,3879.58,3873.74,272534784.0,27253495808.0,2025,11,26,13,30,2025-11-26 13:30,999,1206,2025-11-26 13:30:00
3877.17,3871.76,3878.9,3871.13,269216288.0,26921644032.0,2025,11,26,13,45,2025-11-26 13:45,1041,1177,2025-11-26 13:45:00
3872.01,3868.68,3872.83,3867.89,289901184.0,28990132224.0,2025,11,26,14,0,2025-11-26 14:00,946,1267,2025-11-26 14:00:00
3868.71,3869.53,3870.0,3863.55,298246048.0,29824620544.0,2025,11,26,14,15,2025-11-26 14:15,786,1440,2025-11-26 14:15:00
3869.64,3867.03,3869.64,3865.95,237082544.0,23708268544.0,2025,11,26,14,30,2025-11-26 14:30,791,1436,2025-11-26 14:30:00
3867.51,3861.98,3869.48,3861.97,337498976.0,33749913600.0,2025,11,26,14,45,2025-11-26 14:45,794,1442,2025-11-26 14:45:00
3862.52,3864.18,3865.03,3861.18,480496736.0,48049688576.0,2025,11,26,15,0,2025-11-26 15:00,696,1557,2025-11-26 15:00:00
3867.2,3875.59,3875.71,3864.13,1519529472.0,151952982016.0,2025,11,27,9,45,2025-11-27 09:45,1223,937,2025-11-27 09:45:00
3875.45,3886.26,3886.26,3874.61,765721984.0,76572213248.0,2025,11,27,10,0,2025-11-27 10:00,1439,764,2025-11-27 10:00:00
3886.54,3884.97,3890.72,3884.97,568481024.0,56848121856.0,2025,11,27,10,15,2025-11-27 10:15,1457,718,2025-11-27 10:15:00
3884.84,3884.75,3889.13,3883.49,421464096.0,42146418688.0,2025,11,27,10,30,2025-11-27 10:30,1555,664,2025-11-27 10:30:00
3884.79,3886.31,3891.11,3884.73,383453024.0,38345318400.0,2025,11,27,10,45,2025-11-27 10:45,1582,624,2025-11-27 10:45:00
3886.34,3887.11,3888.56,3884.25,331212576.0,33121271808.0,2025,11,27,11,0,2025-11-27 11:00,1604,619,2025-11-27 11:00:00
3887.6,3882.28,3889.98,3881.33,268016192.0,26801635328.0,2025,11,27,11,15,2025-11-27 11:15,1672,554,2025-11-27 11:15:00
3882.03,3883.01,3886.61,3882.03,212737504.0,21273767936.0,2025,11,27,11,30,2025-11-27 11:30,1588,636,2025-11-27 11:30:00
3883.02,3884.32,3886.77,3883.02,346102432.0,34610257920.0,2025,11,27,13,15,2025-11-27 13:15,1481,720,2025-11-27 13:15:00
3883.98,3891.71,3891.94,3883.98,278850400.0,27885053952.0,2025,11,27,13,30,2025-11-27 13:30,1563,657,2025-11-27 13:30:00
3891.75,3890.3,3895.59,3888.57,275869568.0,27586973696.0,2025,11,27,13,45,2025-11-27 13:45,1697,540,2025-11-27 13:45:00
3889.85,3889.56,3892.02,3886.17,234532944.0,23453308928.0,2025,11,27,14,0,2025-11-27 14:00,1546,672,2025-11-27 14:00:00
3889.9,3882.74,3889.9,3881.05,280853888.0,28085405696.0,2025,11,27,14,15,2025-11-27 14:15,1533,698,2025-11-27 14:15:00
3882.92,3883.24,3884.41,3880.74,219967024.0,21996716032.0,2025,11,27,14,30,2025-11-27 14:30,1474,750,2025-11-27 14:30:00
3883.23,3875.04,3883.63,3873.68,356785280.0,35678543872.0,2025,11,27,14,45,2025-11-27 14:45,1363,843,2025-11-27 14:45:00
3874.75,3875.26,3875.26,3870.05,521611200.0,52161134592.0,2025,11,27,15,0,2025-11-27 15:00,1228,1000,2025-11-27 15:00:00
3870.94,3865.7,3871.91,3865.7,1200791424.0,120079155200.0,2025,11,28,9,45,2025-11-28 09:45,854,1279,2025-11-28 09:45:00
3866.01,3856.71,3866.01,3856.71,663020160.0,66302033920.0,2025,11,28,10,0,2025-11-28 10:00,898,1307,2025-11-28 10:00:00
3857.04,3879.7,3880.6,3856.25,562085120.0,56208527360.0,2025,11,28,10,15,2025-11-28 10:15,1184,1001,2025-11-28 10:15:00
3880.02,3875.42,3881.63,3874.58,412811008.0,41281118208.0,2025,11,28,10,30,2025-11-28 10:30,1322,867,2025-11-28 10:30:00
3875.18,3873.27,3878.45,3873.27,312960864.0,31296102400.0,2025,11,28,10,45,2025-11-28 10:45,1336,867,2025-11-28 10:45:00
3873.3,3880.14,3881.56,3872.84,273556128.0,27355627520.0,2025,11,28,11,0,2025-11-28 11:00,1336,866,2025-11-28 11:00:00
3880.12,3877.92,3883.9,3877.18,264724896.0,26472505344.0,2025,11,28,11,15,2025-11-28 11:15,1426,776,2025-11-28 11:15:00
3878.07,3883.46,3883.49,3877.8,230274848.0,23027499008.0,2025,11,28,11,30,2025-11-28 11:30,1459,756,2025-11-28 11:30:00
3883.89,3878.27,3883.96,3878.16,372321600.0,37232177152.0,2025,11,28,13,15,2025-11-28 13:15,1460,757,2025-11-28 13:15:00
3878.38,3878.6,3879.5,3875.46,263950176.0,26395033600.0,2025,11,28,13,30,2025-11-28 13:30,1361,855,2025-11-28 13:30:00
3878.42,3879.9,3881.63,3877.91,236666464.0,23666663424.0,2025,11,28,13,45,2025-11-28 13:45,1491,734,2025-11-28 13:45:00
3880.3,3883.84,3885.84,3879.04,241862400.0,24186255360.0,2025,11,28,14,0,2025-11-28 14:00,1556,680,2025-11-28 14:00:00
3883.78,3882.38,3884.96,3880.41,246405536.0,24640569344.0,2025,11,28,14,15,2025-11-28 14:15,1593,647,2025-11-28 14:15:00
3882.08,3885.29,3886.87,3882.08,270307648.0,27030781952.0,2025,11,28,14,30,2025-11-28 14:30,1644,599,2025-11-28 14:30:00
3885.69,3886.9,3887.21,3884.36,352088448.0,35208863744.0,2025,11,28,14,45,2025-11-28 14:45,1667,575,2025-11-28 14:45:00
3887.14,3888.6,3888.89,3885.79,553728896.0,55372898304.0,2025,11,28,15,0,2025-11-28 15:00,1737,521,2025-11-28 15:00:00
3894.21,3898.07,3898.09,3890.95,1745663232.0,174566326272.0,2025,12,1,9,45,2025-12-01 09:45,1301,868,2025-12-01 09:45:00
3897.72,3901.85,3904.67,3896.42,847707136.0,84770734080.0,2025,12,1,10,0,2025-12-01 10:00,1495,717,2025-12-01 10:00:00
3901.37,3896.02,3902.53,3895.02,647093120.0,64709328896.0,2025,12,1,10,15,2025-12-01 10:15,1419,806,2025-12-01 10:15:00
3896.26,3896.79,3899.28,3891.99,516125408.0,51612553216.0,2025,12,1,10,30,2025-12-01 10:30,1385,847,2025-12-01 10:30:00
3897.14,3900.1,3902.21,3895.7,422692832.0,42269294592.0,2025,12,1,10,45,2025-12-01 10:45,1384,848,2025-12-01 10:45:00
3900.43,3900.32,3901.04,3896.94,317962912.0,31796303872.0,2025,12,1,11,0,2025-12-01 11:00,1362,864,2025-12-01 11:00:00
3900.32,3904.03,3904.73,3899.74,294941568.0,29494169600.0,2025,12,1,11,15,2025-12-01 11:15,1474,759,2025-12-01 11:15:00
3904.07,3904.9,3906.98,3901.99,308424736.0,30842486784.0,2025,12,1,11,30,2025-12-01 11:30,1511,728,2025-12-01 11:30:00
3905.01,3900.75,3905.95,3899.33,412510688.0,41251086336.0,2025,12,1,13,15,2025-12-01 13:15,1400,830,2025-12-01 13:15:00
3900.68,3899.87,3902.75,3899.32,272123776.0,27212390400.0,2025,12,1,13,30,2025-12-01 13:30,1424,818,2025-12-01 13:30:00
3899.57,3901.06,3901.57,3897.12,290694432.0,29069457408.0,2025,12,1,13,45,2025-12-01 13:45,1337,910,2025-12-01 13:45:00
3900.99,3905.66,3905.7,3899.82,284362720.0,28436287488.0,2025,12,1,14,0,2025-12-01 14:00,1328,920,2025-12-01 14:00:00
3905.86,3907.14,3909.08,3905.86,288290688.0,28829085696.0,2025,12,1,14,15,2025-12-01 14:15,1288,950,2025-12-01 14:15:00
3907.57,3909.33,3909.81,3906.16,284880672.0,28488083456.0,2025,12,1,14,30,2025-12-01 14:30,1233,1005,2025-12-01 14:30:00
3908.84,3910.11,3910.83,3908.01,357906400.0,35790655488.0,2025,12,1,14,45,2025-12-01 14:45,1264,980,2025-12-01 14:45:00
3909.78,3914.01,3914.46,3909.38,565200768.0,56520089600.0,2025,12,1,15,0,2025-12-01 15:00,1278,950,2025-12-01 15:00:00
3908.46,3898.86,3908.77,3898.73,1412993280.0,141299335168.0,2025,12,2,9,45,2025-12-02 09:45,393,1856,2025-12-02 09:45:00
3898.47,3902.17,3903.46,3898.16,723119872.0,72311996416.0,2025,12,2,10,0,2025-12-02 10:00,389,1879,2025-12-02 10:00:00
3902.27,3903.18,3906.5,3900.3,493055712.0,49305583616.0,2025,12,2,10,15,2025-12-02 10:15,554,1693,2025-12-02 10:15:00
3903.01,3901.89,3906.62,3900.5,391443552.0,39144374272.0,2025,12,2,10,30,2025-12-02 10:30,505,1751,2025-12-02 10:30:00
3902.05,3903.56,3903.72,3899.45,316133152.0,31613333504.0,2025,12,2,10,45,2025-12-02 10:45,573,1668,2025-12-02 10:45:00
3903.8,3902.25,3906.56,3902.25,265415072.0,26541520896.0,2025,12,2,11,0,2025-12-02 11:00,676,1551,2025-12-02 11:00:00
3902.52,3897.97,3902.62,3897.69,243207120.0,24320727040.0,2025,12,2,11,15,2025-12-02 11:15,606,1637,2025-12-02 11:15:00
3897.72,3892.55,3897.94,3891.56,228132704.0,22813284352.0,2025,12,2,11,30,2025-12-02 11:30,574,1659,2025-12-02 11:30:00
3892.6,3890.75,3893.27,3888.99,305812224.0,30581239808.0,2025,12,2,13,15,2025-12-02 13:15,592,1653,2025-12-02 13:15:00
3890.56,3889.41,3894.55,3889.34,259025984.0,25902612480.0,2025,12,2,13,30,2025-12-02 13:30,608,1631,2025-12-02 13:30:00
3889.43,3891.92,3891.92,3888.33,245745104.0,24574525440.0,2025,12,2,13,45,2025-12-02 13:45,617,1617,2025-12-02 13:45:00
3891.86,3894.0,3897.79,3891.83,233111840.0,23311198208.0,2025,12,2,14,0,2025-12-02 14:00,703,1539,2025-12-02 14:00:00
3893.63,3895.39,3896.01,3892.0,203135136.0,20313528320.0,2025,12,2,14,15,2025-12-02 14:15,663,1595,2025-12-02 14:15:00
3895.74,3895.56,3897.48,3895.05,206393600.0,20639375360.0,2025,12,2,14,30,2025-12-02 14:30,664,1574,2025-12-02 14:30:00
3895.71,3894.36,3896.53,3891.96,305647392.0,30564751360.0,2025,12,2,14,45,2025-12-02 14:45,634,1606,2025-12-02 14:45:00
3894.4,3897.71,3897.71,3893.63,442032768.0,44203286528.0,2025,12,2,15,0,2025-12-02 15:00,653,1586,2025-12-02 15:00:00
3894.16,3895.67,3901.7,3891.85,1182938880.0,118293905408.0,2025,12,3,9,45,2025-12-03 09:45,1244,896,2025-12-03 09:45:00
3895.29,3889.48,3896.45,3888.22,712848960.0,71284908032.0,2025,12,3,10,0,2025-12-03 10:00,569,1656,2025-12-03 10:00:00
3889.77,3896.49,3896.49,3888.84,565021312.0,56502149120.0,2025,12,3,10,15,2025-12-03 10:15,617,1626,2025-12-03 10:15:00
3896.18,3890.56,3897.44,3890.56,426048640.0,42604879872.0,2025,12,3,10,30,2025-12-03 10:30,655,1598,2025-12-03 10:30:00
3890.3,3889.43,3890.35,3884.64,414470848.0,41447096320.0,2025,12,3,10,45,2025-12-03 10:45,537,1724,2025-12-03 10:45:00
3889.42,3893.42,3896.8,3889.36,270895104.0,27089522688.0,2025,12,3,11,0,2025-12-03 11:00,738,1510,2025-12-03 11:00:00
3893.64,3893.77,3895.25,3889.31,253488768.0,25348892672.0,2025,12,3,11,15,2025-12-03 11:15,760,1485,2025-12-03 11:15:00
3894.42,3894.22,3894.46,3890.68,199385984.0,19938611200.0,2025,12,3,11,30,2025-12-03 11:30,805,1455,2025-12-03 11:30:00
3894.65,3895.9,3896.43,3888.31,340865344.0,34086543360.0,2025,12,3,13,15,2025-12-03 13:15,773,1476,2025-12-03 13:15:00
3895.75,3892.83,3897.12,3892.3,241185600.0,24118575104.0,2025,12,3,13,30,2025-12-03 13:30,820,1425,2025-12-03 13:30:00
3892.71,3883.84,3892.97,3882.18,263228704.0,26322886656.0,2025,12,3,13,45,2025-12-03 13:45,731,1532,2025-12-03 13:45:00
3883.41,3878.89,3885.65,3878.0,264080832.0,26408101888.0,2025,12,3,14,0,2025-12-03 14:00,687,1567,2025-12-03 14:00:00
3878.19,3874.74,3878.19,3872.02,284984768.0,28498491392.0,2025,12,3,14,15,2025-12-03 14:15,560,1698,2025-12-03 14:15:00
3874.48,3874.2,3875.44,3869.95,296958656.0,29695879168.0,2025,12,3,14,30,2025-12-03 14:30,524,1745,2025-12-03 14:30:00
3874.38,3875.93,3881.58,3874.34,321583904.0,32158406656.0,2025,12,3,14,45,2025-12-03 14:45,626,1645,2025-12-03 14:45:00
3876.33,3878.0,3879.29,3875.99,433676480.0,43367665664.0,2025,12,3,15,0,2025-12-03 15:00,677,1593,2025-12-03 15:00:00
3879.74,3874.2,3886.29,3873.95,1278609024.0,127860924416.0,2025,12,4,9,45,2025-12-04 09:45,914,1246,2025-12-04 09:45:00
3874.39,3862.41,3874.39,3862.04,723660160.0,72366030848.0,2025,12,4,10,0,2025-12-04 10:00,453,1815,2025-12-04 10:00:00
3862.66,3868.04,3870.69,3861.49,507429216.0,50742935552.0,2025,12,4,10,15,2025-12-04 10:15,491,1773,2025-12-04 10:15:00
3868.25,3870.7,3874.52,3859.05,456961632.0,45696176128.0,2025,12,4,10,30,2025-12-04 10:30,368,1909,2025-12-04 10:30:00
3871.19,3873.09,3874.04,3870.36,300840064.0,30084020224.0,2025,12,4,10,45,2025-12-04 10:45,643,1628,2025-12-04 10:45:00
3873.52,3883.12,3888.86,3872.92,350523456.0,35052359680.0,2025,12,4,11,0,2025-12-04 11:00,808,1429,2025-12-04 11:00:00
3883.09,3876.28,3883.18,3875.42,250833312.0,25083346944.0,2025,12,4,11,15,2025-12-04 11:15,778,1462,2025-12-04 11:15:00
3876.41,3879.52,3880.72,3876.3,211714240.0,21171437568.0,2025,12,4,11,30,2025-12-04 11:30,817,1415,2025-12-04 11:30:00
3879.74,3874.51,3879.74,3874.27,300046336.0,30004645888.0,2025,12,4,13,15,2025-12-04 13:15,824,1422,2025-12-04 13:15:00
3874.64,3875.66,3876.24,3869.26,224867728.0,22486790144.0,2025,12,4,13,30,2025-12-04 13:30,655,1609,2025-12-04 13:30:00
3875.68,3873.88,3876.09,3871.85,206294304.0,20629444608.0,2025,12,4,13,45,2025-12-04 13:45,693,1564,2025-12-04 13:45:00
3874.43,3869.8,3875.1,3868.96,198764672.0,19876483072.0,2025,12,4,14,0,2025-12-04 14:00,698,1554,2025-12-04 14:00:00
3869.62,3875.46,3877.42,3869.06,231442736.0,23144288256.0,2025,12,4,14,15,2025-12-04 14:15,690,1569,2025-12-04 14:15:00
3875.31,3874.82,3875.98,3871.42,215089280.0,21508941824.0,2025,12,4,14,30,2025-12-04 14:30,703,1562,2025-12-04 14:30:00
3874.37,3873.73,3876.74,3873.37,295035232.0,29503539200.0,2025,12,4,14,45,2025-12-04 14:45,761,1498,2025-12-04 14:45:00
3873.51,3875.79,3875.79,3872.52,485012032.0,48501219328.0,2025,12,4,15,0,2025-12-04 15:00,688,1583,2025-12-04 15:00:00
3873.12,3867.15,3873.92,3865.03,1272171776.0,127217197056.0,2025,12,5,9,45,2025-12-05 09:45,512,1650,2025-12-05 09:45:00
